average_journey_time,average_pt_service_rate,average_intracity_journey_time,average_intercity_journey_time,pt_network_name,train_headway,bus_headway,demand_size,intra_ratio,random_seed,total_pt_cost
2872.31,0.99,2340.6,4999.15,ring,20,10,100,80,3,6786.629860191135
2776.82,0.97,2270.3625,4802.65,ring,20,10,100,80,6,6786.629860191135
2727.07,0.98,2194.85,4855.95,ring,20,10,100,80,9,6786.629860191135
4821.37,1.0,,4821.37,ring,20,10,200,0,3,6786.629860191135
4729.12,1.0,,4729.12,ring,20,10,200,0,6,6786.629860191135
4843.465,1.0,,4843.465,ring,20,10,200,0,9,6786.629860191135
4331.76,1.0,2285.15,4843.4125,ring,20,10,200,20,3,6786.629860191135
4217.46,1.0,2350.95,4684.0875,ring,20,10,200,20,6,6786.629860191135
4340.85,0.995,2207.375,4874.21875,ring,20,10,200,20,9,6786.629860191135
3791.29,0.995,2363.85,4742.916666666667,ring,20,10,200,40,3,6786.629860191135
3729.165,0.975,2298.5875,4682.883333333333,ring,20,10,200,40,6,6786.629860191135
3820.98,0.995,2290.125,4841.55,ring,20,10,200,40,9,6786.629860191135
3246.74,0.995,2307.8083333333334,4655.1375,ring,20,10,200,60,3,6786.629860191135
3224.815,0.97,2247.5333333333333,4690.7375,ring,20,10,200,60,6,6786.629860191135
3252.645,0.99,2199.641666666667,4832.15,ring,20,10,200,60,9,6786.629860191135
2755.08,0.995,2301.53125,4569.275,ring,20,10,200,80,3,6786.629860191135
2725.815,0.97,2217.65625,4758.45,ring,20,10,200,80,6,6786.629860191135
2718.93,0.975,2217.0375,4726.5,ring,20,10,200,80,9,6786.629860191135
4758.55,1.0,,4758.55,ring,20,10,300,0,3,6786.629860191135
4752.513333333333,1.0,,4752.513333333333,ring,20,10,300,0,6,6786.629860191135
4815.54,1.0,,4815.54,ring,20,10,300,0,9,6786.629860191135
4263.83,0.9933333333333332,2303.5,4753.9125,ring,20,10,300,20,3,6786.629860191135
4263.51,0.9966666666666668,2374.016666666667,4735.883333333333,ring,20,10,300,20,6,6786.629860191135
4276.256666666667,0.99,2154.833333333333,4806.6125,ring,20,10,300,20,9,6786.629860191135
3723.393333333333,0.9933333333333332,2294.208333333333,4676.183333333333,ring,20,10,300,40,3,6786.629860191135
3757.233333333333,0.99,2200.6666666666665,4794.944444444444,ring,20,10,300,40,6,6786.629860191135
3738.516666666667,0.9866666666666668,2208.991666666667,4758.2,ring,20,10,300,40,9,6786.629860191135
3239.44,0.9866666666666668,2268.338888888889,4696.091666666666,ring,20,10,300,60,3,6786.629860191135
3293.4166666666665,0.9866666666666668,2270.8277777777776,4827.3,ring,20,10,300,60,6,6786.629860191135
3218.04,0.9833333333333332,2188.6444444444446,4762.133333333333,ring,20,10,300,60,9,6786.629860191135
2752.14,0.9833333333333332,2277.145833333333,4652.116666666667,ring,20,10,300,80,3,6786.629860191135
2789.5033333333336,0.9833333333333332,2256.8625,4920.066666666667,ring,20,10,300,80,6,6786.629860191135
2754.13,0.9833333333333332,2236.0416666666665,4826.483333333334,ring,20,10,300,80,9,6786.629860191135
4719.19,1.0,,4719.19,ring,20,10,400,0,3,6786.629860191135
4744.0025,1.0,,4744.0025,ring,20,10,400,0,6,6786.629860191135
4805.7775,1.0,,4805.7775,ring,20,10,400,0,9,6786.629860191135
4199.9275,0.995,2276.7,4680.734375,ring,20,10,400,20,3,6786.629860191135
4261.52,0.995,2295.975,4752.90625,ring,20,10,400,20,6,6786.629860191135
4293.9325,0.9975,2244.2,4806.365625,ring,20,10,400,20,9,6786.629860191135
3689.61,0.9875,2280.7375,4628.858333333334,ring,20,10,400,40,3,6786.629860191135
3734.9125,0.99,2270.55,4711.154166666666,ring,20,10,400,40,6,6786.629860191135
3797.58,0.9925,2207.4,4857.7,ring,20,10,400,40,9,6786.629860191135
3228.58,0.985,2270.333333333333,4665.95,ring,20,10,400,60,3,6786.629860191135
3257.115,0.985,2303.983333333333,4686.8125,ring,20,10,400,60,6,6786.629860191135
3308.875,0.995,2242.7,4908.1375,ring,20,10,400,60,9,6786.629860191135
2743.2525,0.985,2269.678125,4637.55,ring,20,10,400,80,3,6786.629860191135
2768.9375,0.9725,2301.221875,4639.8,ring,20,10,400,80,6,6786.629860191135
2767.8375,0.99,2245.05625,4858.9625,ring,20,10,400,80,9,6786.629860191135
4709.108,1.0,,4709.108,ring,20,10,500,0,3,6786.629860191135
4735.288,1.0,,4735.288,ring,20,10,500,0,6,6786.629860191135
4796.864,1.0,,4796.864,ring,20,10,500,0,9,6786.629860191135
4206.9,0.992,2287.57,4686.7325,ring,20,10,500,20,3,6786.629860191135
4225.346,0.994,2307.24,4704.8725,ring,20,10,500,20,6,6786.629860191135
4301.776,0.998,2175.02,4833.465,ring,20,10,500,20,9,6786.629860191135
3749.702,0.99,2272.02,4734.823333333334,ring,20,10,500,40,3,6786.629860191135
3749.436,0.986,2292.36,4720.82,ring,20,10,500,40,6,6786.629860191135
3812.108,0.996,2250.9,4852.913333333333,ring,20,10,500,40,9,6786.629860191135
3276.194,0.992,2251.4166666666665,4813.36,ring,20,10,500,60,3,6786.629860191135
3258.688,0.974,2265.76,4748.08,ring,20,10,500,60,6,6786.629860191135
3269.522,0.996,2247.67,4802.3,ring,20,10,500,60,9,6786.629860191135
2758.04,0.982,2263.2175,4737.33,ring,20,10,500,80,3,6786.629860191135
2789.586,0.97,2264.0475,4891.74,ring,20,10,500,80,6,6786.629860191135
2757.06,0.988,2248.76,4790.26,ring,20,10,500,80,9,6786.629860191135
4732.04,1.0,,4732.04,ring,20,10,600,0,3,6786.629860191135
4740.653333333334,1.0,,4740.653333333334,ring,20,10,600,0,6,6786.629860191135
4809.8133333333335,1.0,,4809.8133333333335,ring,20,10,600,0,9,6786.629860191135
4247.428333333333,0.995,2268.3,4742.210416666667,ring,20,10,600,20,3,6786.629860191135
4241.753333333333,0.99,2287.108333333333,4730.414583333333,ring,20,10,600,20,6,6786.629860191135
4305.756666666667,0.9983333333333332,2237.55,4822.808333333333,ring,20,10,600,20,9,6786.629860191135
3773.973333333333,0.995,2259.0291666666667,4783.936111111111,ring,20,10,600,40,3,6786.629860191135
3755.8716666666655,0.9816666666666668,2274.4958333333334,4743.455555555555,ring,20,10,600,40,6,6786.629860191135
3771.8533333333335,0.9966666666666668,2247.679166666667,4787.969444444445,ring,20,10,600,40,9,6786.629860191135
3249.0616666666665,0.9883333333333332,2260.8527777777776,4731.375,ring,20,10,600,60,3,6786.629860191135
3265.133333333333,0.975,2263.9666666666667,4766.883333333333,ring,20,10,600,60,6,6786.629860191135
3228.2716666666665,0.99,2234.3194444444443,4719.2,ring,20,10,600,60,9,6786.629860191135
2736.653333333333,0.98,2254.0125,4667.216666666666,ring,20,10,600,80,3,6786.629860191135
2788.4766666666665,0.9666666666666668,2291.852083333333,4774.975,ring,20,10,600,80,6,6786.629860191135
2703.69,0.99,2227.9125,4606.8,ring,20,10,600,80,9,6786.629860191135
4742.091428571429,1.0,,4742.091428571429,ring,20,10,700,0,3,6786.629860191135
4730.674285714285,1.0,,4730.674285714285,ring,20,10,700,0,6,6786.629860191135
4792.257142857143,1.0,,4792.257142857143,ring,20,10,700,0,9,6786.629860191135
4252.151428571428,0.9971428571428572,2285.864285714286,4743.723214285715,ring,20,10,700,20,3,6786.629860191135
4256.072857142857,0.9914285714285714,2220.6857142857143,4764.919642857143,ring,20,10,700,20,6,6786.629860191135
4270.934285714286,0.9985714285714286,2221.8214285714284,4783.2125,ring,20,10,700,20,9,6786.629860191135
3749.402857142857,0.9914285714285714,2283.4821428571427,4726.683333333333,ring,20,10,700,40,3,6786.629860191135
3761.805714285714,0.9814285714285714,2291.025,4742.32619047619,ring,20,10,700,40,6,6786.629860191135
3746.65,0.9957142857142856,2232.678571428572,4755.964285714285,ring,20,10,700,40,9,6786.629860191135
3237.48,0.9871428571428572,2270.1880952380952,4688.417857142857,ring,20,10,700,60,3,6786.629860191135
3294.787142857143,0.9757142857142858,2274.1047619047617,4825.810714285714,ring,20,10,700,60,6,6786.629860191135
3215.675714285714,0.9914285714285714,2225.590476190476,4700.803571428572,ring,20,10,700,60,9,6786.629860191135
2743.2228571428573,0.9785714285714284,2266.8107142857143,4648.871428571429,ring,20,10,700,80,3,6786.629860191135
2816.9542857142856,0.9728571428571428,2310.3357142857144,4843.428571428572,ring,20,10,700,80,6,6786.629860191135
2736.444285714286,0.9914285714285714,2215.7839285714285,4819.085714285714,ring,20,10,700,80,9,6786.629860191135
4749.29,1.0,,4749.29,ring,20,10,800,0,3,6786.629860191135
4762.3775,1.0,,4762.3775,ring,20,10,800,0,6,6786.629860191135
4781.775,1.0,,4781.775,ring,20,10,800,0,9,6786.629860191135
4240.43,0.99375,2273.41875,4732.1828125,ring,20,10,800,20,3,6786.629860191135
4275.83125,0.99125,2243.325,4783.9578125,ring,20,10,800,20,6,6786.629860191135
4265.5675,0.9975,2209.15625,4779.6703125,ring,20,10,800,20,9,6786.629860191135
3732.1725,0.99125,2281.8,4699.0875,ring,20,10,800,40,3,6786.629860191135
3792.3175,0.98125,2290.21875,4793.716666666666,ring,20,10,800,40,6,6786.629860191135
3721.28875,0.99375,2200.575,4735.097916666667,ring,20,10,800,40,9,6786.629860191135
3224.73625,0.9825,2274.6041666666665,4649.934375,ring,20,10,800,60,3,6786.629860191135
3310.0775,0.9775,2323.6875,4789.6625,ring,20,10,800,60,6,6786.629860191135
3211.83875,0.9925,2213.54375,4709.28125,ring,20,10,800,60,9,6786.629860191135
2758.65125,0.98,2274.9640625,4693.4,ring,20,10,800,80,3,6786.629860191135
2811.47125,0.97,2318.153125,4784.74375,ring,20,10,800,80,6,6786.629860191135
2730.30375,0.98875,2222.7171875,4760.65,ring,20,10,800,80,9,6786.629860191135
4742.938888888889,1.0,,4742.938888888889,ring,20,10,900,0,3,6786.629860191135
4766.091111111111,1.0,,4766.091111111111,ring,20,10,900,0,6,6786.629860191135
4768.47,1.0,,4768.47,ring,20,10,900,0,9,6786.629860191135
4233.753333333333,0.9944444444444444,2317.45,4712.829166666666,ring,20,10,900,20,3,6786.629860191135
4278.833333333333,0.9911111111111112,2306.411111111111,4771.938888888889,ring,20,10,900,20,6,6786.629860191135
4244.763333333333,0.9966666666666668,2189.5777777777776,4758.559722222222,ring,20,10,900,20,9,6786.629860191135
3735.2966666666666,0.9933333333333332,2278.1027777777776,4706.759259259259,ring,20,10,900,40,3,6786.629860191135
3810.0022222222224,0.9844444444444445,2291.152777777778,4822.568518518518,ring,20,10,900,40,6,6786.629860191135
3725.5844444444447,0.9933333333333332,2219.1944444444443,4729.844444444445,ring,20,10,900,40,9,6786.629860191135
3256.955555555556,0.9877777777777778,2284.883333333333,4715.063888888889,ring,20,10,900,60,3,6786.629860191135
3302.152222222222,0.9788888888888888,2320.703703703704,4774.325,ring,20,10,900,60,6,6786.629860191135
3234.321111111111,0.99,2230.938888888889,4739.394444444444,ring,20,10,900,60,9,6786.629860191135
2787.531111111111,0.9788888888888888,2285.0,4797.655555555555,ring,20,10,900,80,3,6786.629860191135
2809.8644444444444,0.9722222222222222,2317.204166666667,4780.505555555556,ring,20,10,900,80,6,6786.629860191135
2721.8922222222222,0.9844444444444445,2213.648611111111,4754.866666666667,ring,20,10,900,80,9,6786.629860191135
4746.119,1.0,,4746.119,ring,20,10,1000,0,3,6786.629860191135
4774.663,1.0,,4774.663,ring,20,10,1000,0,6,6786.629860191135
4759.428,1.0,,4759.428,ring,20,10,1000,0,9,6786.629860191135
4237.675,0.997,2304.265,4721.0275,ring,20,10,1000,20,3,6786.629860191135
4291.148,0.991,2297.21,4789.6325,ring,20,10,1000,20,6,6786.629860191135
4239.576,0.997,2205.555,4748.08125,ring,20,10,1000,20,9,6786.629860191135
3740.015,0.992,2278.2825,4714.503333333333,ring,20,10,1000,40,3,6786.629860191135
3810.013,0.985,2327.535,4798.331666666667,ring,20,10,1000,40,6,6786.629860191135
3719.145,0.994,2221.6525,4717.473333333333,ring,20,10,1000,40,9,6786.629860191135
3274.737,0.987,2287.518333333333,4755.565,ring,20,10,1000,60,3,6786.629860191135
3299.394,0.98,2325.225,4760.6475,ring,20,10,1000,60,6,6786.629860191135
3234.264,0.992,2211.305,4768.7025,ring,20,10,1000,60,9,6786.629860191135
2785.611,0.98,2282.30375,4798.84,ring,20,10,1000,80,3,6786.629860191135
2804.132,0.97,2316.1725,4755.97,ring,20,10,1000,80,6,6786.629860191135
2725.145,0.985,2206.02875,4801.61,ring,20,10,1000,80,9,6786.629860191135
5108.69,1.0,,5108.69,ring,30,10,100,0,3,6786.629860191135
5030.26,1.0,,5030.26,ring,30,10,100,0,6,6786.629860191135
5045.94,1.0,,5045.94,ring,30,10,100,0,9,6786.629860191135
4564.86,1.0,2459.0,5091.325,ring,30,10,100,20,3,6786.629860191135
4441.06,1.0,2184.25,5005.2625,ring,30,10,100,20,6,6786.629860191135
4523.68,0.99,2088.45,5132.4875,ring,30,10,100,20,9,6786.629860191135
3957.1,1.0,2267.0,5083.833333333333,ring,30,10,100,40,3,6786.629860191135
3895.84,0.99,2249.75,4993.233333333334,ring,30,10,100,40,6,6786.629860191135
3954.98,0.99,2100.775,5191.116666666667,ring,30,10,100,40,9,6786.629860191135
3419.87,1.0,2291.0,5113.175,ring,30,10,100,60,3,6786.629860191135
3363.62,0.98,2247.25,5038.175,ring,30,10,100,60,6,6786.629860191135
3408.86,0.98,2170.7166666666667,5266.075,ring,30,10,100,60,9,6786.629860191135
2866.31,0.99,2340.6,4969.15,ring,30,10,100,80,3,6786.629860191135
2830.82,0.97,2270.3625,5072.65,ring,30,10,100,80,6,6786.629860191135
2781.07,0.98,2194.85,5125.95,ring,30,10,100,80,9,6786.629860191135
5085.37,1.0,,5085.37,ring,30,10,200,0,3,6786.629860191135
5032.12,1.0,,5032.12,ring,30,10,200,0,6,6786.629860191135
5161.465,1.0,,5161.465,ring,30,10,200,0,9,6786.629860191135
4502.76,1.0,2285.15,5057.1625,ring,30,10,200,20,3,6786.629860191135
4445.46,1.0,2350.95,4969.0875,ring,30,10,200,20,6,6786.629860191135
4625.85,0.995,2207.375,5230.46875,ring,30,10,200,20,9,6786.629860191135
3932.29,0.995,2363.85,4977.916666666667,ring,30,10,200,40,3,6786.629860191135
3894.165,0.975,2298.5875,4957.883333333333,ring,30,10,200,40,6,6786.629860191135
4027.98,0.995,2290.125,5186.55,ring,30,10,200,40,9,6786.629860191135
3381.74,0.995,2307.8083333333334,4992.6375,ring,30,10,200,60,3,6786.629860191135
3335.815,0.97,2247.5333333333333,4968.2375,ring,30,10,200,60,6,6786.629860191135
3408.645,0.99,2199.641666666667,5222.15,ring,30,10,200,60,9,6786.629860191135
2815.08,0.995,2301.53125,4869.275,ring,30,10,200,80,3,6786.629860191135
2797.815,0.97,2217.65625,5118.45,ring,30,10,200,80,6,6786.629860191135
2775.93,0.975,2217.0375,5011.5,ring,30,10,200,80,9,6786.629860191135
5036.55,1.0,,5036.55,ring,30,10,300,0,3,6786.629860191135
5050.513333333333,1.0,,5050.513333333333,ring,30,10,300,0,6,6786.629860191135
5147.54,1.0,,5147.54,ring,30,10,300,0,9,6786.629860191135
4485.83,0.9933333333333332,2303.5,5031.4125,ring,30,10,300,20,3,6786.629860191135
4513.51,0.9966666666666668,2374.016666666667,5048.383333333333,ring,30,10,300,20,6,6786.629860191135
4552.256666666667,0.99,2154.833333333333,5151.6125,ring,30,10,300,20,9,6786.629860191135
3957.393333333333,0.9933333333333332,2294.208333333333,5066.183333333333,ring,30,10,300,40,3,6786.629860191135
3931.233333333333,0.99,2200.6666666666665,5084.944444444444,ring,30,10,300,40,6,6786.629860191135
3928.516666666667,0.9866666666666668,2208.991666666667,5074.866666666667,ring,30,10,300,40,9,6786.629860191135
3381.44,0.9866666666666668,2268.338888888889,5051.091666666666,ring,30,10,300,60,3,6786.629860191135
3423.4166666666665,0.9866666666666668,2270.8277777777776,5152.3,ring,30,10,300,60,6,6786.629860191135
3338.04,0.9833333333333332,2188.6444444444446,5062.133333333333,ring,30,10,300,60,9,6786.629860191135
2802.14,0.9833333333333332,2277.145833333333,4902.116666666667,ring,30,10,300,80,3,6786.629860191135
2849.5033333333336,0.9833333333333332,2256.8625,5220.066666666667,ring,30,10,300,80,6,6786.629860191135
2822.13,0.9833333333333332,2236.0416666666665,5166.483333333334,ring,30,10,300,80,9,6786.629860191135
5025.19,1.0,,5025.19,ring,30,10,400,0,3,6786.629860191135
5044.0025,1.0,,5044.0025,ring,30,10,400,0,6,6786.629860191135
5099.7775,1.0,,5099.7775,ring,30,10,400,0,9,6786.629860191135
4445.9275,0.995,2276.7,4988.234375,ring,30,10,400,20,3,6786.629860191135
4498.52,0.995,2295.975,5049.15625,ring,30,10,400,20,6,6786.629860191135
4503.9325,0.9975,2244.2,5068.865625,ring,30,10,400,20,9,6786.629860191135
3877.11,0.9875,2280.7375,4941.358333333334,ring,30,10,400,40,3,6786.629860191135
3913.4125,0.99,2270.55,5008.654166666666,ring,30,10,400,40,6,6786.629860191135
3941.58,0.9925,2207.4,5097.7,ring,30,10,400,40,9,6786.629860191135
3332.08,0.985,2270.333333333333,4924.7,ring,30,10,400,60,3,6786.629860191135
3374.115,0.985,2303.983333333333,4979.3125,ring,30,10,400,60,6,6786.629860191135
3419.875,0.995,2242.7,5185.6375,ring,30,10,400,60,9,6786.629860191135
2794.2525,0.985,2269.678125,4892.55,ring,30,10,400,80,3,6786.629860191135
2819.9375,0.9725,2301.221875,4894.8,ring,30,10,400,80,6,6786.629860191135
2842.8375,0.99,2245.05625,5233.9625,ring,30,10,400,80,9,6786.629860191135
5015.108,1.0,,5015.108,ring,30,10,500,0,3,6786.629860191135
5029.288,1.0,,5029.288,ring,30,10,500,0,6,6786.629860191135
5081.264,1.0,,5081.264,ring,30,10,500,0,9,6786.629860191135
4451.7,0.992,2287.57,4992.7325,ring,30,10,500,20,3,6786.629860191135
4453.346,0.994,2307.24,4989.8725,ring,30,10,500,20,6,6786.629860191135
4515.376,0.998,2175.02,5100.465,ring,30,10,500,20,9,6786.629860191135
3921.302,0.99,2272.02,5020.823333333334,ring,30,10,500,40,3,6786.629860191135
3913.836,0.986,2292.36,4994.82,ring,30,10,500,40,6,6786.629860191135
3992.108,0.996,2250.9,5152.913333333333,ring,30,10,500,40,9,6786.629860191135
3399.794,0.992,2251.4166666666665,5122.36,ring,30,10,500,60,3,6786.629860191135
3353.488,0.974,2265.76,4985.08,ring,30,10,500,60,6,6786.629860191135
3384.722,0.996,2247.67,5090.3,ring,30,10,500,60,9,6786.629860191135
2837.24,0.982,2263.2175,5133.33,ring,30,10,500,80,3,6786.629860191135
2844.786,0.97,2264.0475,5167.74,ring,30,10,500,80,6,6786.629860191135
2793.06,0.988,2248.76,4970.26,ring,30,10,500,80,9,6786.629860191135
5040.04,1.0,,5040.04,ring,30,10,600,0,3,6786.629860191135
5023.653333333334,1.0,,5023.653333333334,ring,30,10,600,0,6,6786.629860191135
5074.8133333333335,1.0,,5074.8133333333335,ring,30,10,600,0,9,6786.629860191135
4508.428333333333,0.995,2268.3,5068.460416666667,ring,30,10,600,20,3,6786.629860191135
4462.753333333333,0.99,2287.108333333333,5006.664583333333,ring,30,10,600,20,6,6786.629860191135
4517.756666666667,0.9983333333333332,2237.55,5087.808333333333,ring,30,10,600,20,9,6786.629860191135
3977.973333333333,0.995,2259.0291666666667,5123.936111111111,ring,30,10,600,40,3,6786.629860191135
3931.8716666666655,0.9816666666666668,2274.4958333333334,5036.788888888889,ring,30,10,600,40,6,6786.629860191135
3940.8533333333335,0.9966666666666668,2247.679166666667,5069.636111111111,ring,30,10,600,40,9,6786.629860191135
3407.0616666666665,0.9883333333333332,2260.8527777777776,5126.375,ring,30,10,600,60,3,6786.629860191135
3404.133333333333,0.975,2263.9666666666667,5114.383333333333,ring,30,10,600,60,6,6786.629860191135
3339.2716666666665,0.99,2234.3194444444443,4996.7,ring,30,10,600,60,9,6786.629860191135
2820.653333333333,0.98,2254.0125,5087.216666666666,ring,30,10,600,80,3,6786.629860191135
2866.4766666666665,0.9666666666666668,2291.852083333333,5164.975,ring,30,10,600,80,6,6786.629860191135
2758.69,0.99,2227.9125,4881.8,ring,30,10,600,80,9,6786.629860191135
5062.662857142857,1.0,,5062.662857142857,ring,30,10,700,0,3,6786.629860191135
5029.817142857143,1.0,,5029.817142857143,ring,30,10,700,0,6,6786.629860191135
5057.114285714286,1.0,,5057.114285714286,ring,30,10,700,0,9,6786.629860191135
4530.722857142857,0.9971428571428572,2285.864285714286,5091.9375,ring,30,10,700,20,3,6786.629860191135
4490.072857142857,0.9914285714285714,2220.6857142857143,5057.419642857143,ring,30,10,700,20,6,6786.629860191135
4489.505714285714,0.9985714285714286,2221.8214285714284,5056.426785714286,ring,30,10,700,20,9,6786.629860191135
3963.6885714285713,0.9914285714285714,2283.4821428571427,5083.82619047619,ring,30,10,700,40,3,6786.629860191135
3940.948571428572,0.9814285714285714,2291.025,5040.897619047619,ring,30,10,700,40,6,6786.629860191135
3907.792857142857,0.9957142857142856,2232.678571428572,5024.535714285715,ring,30,10,700,40,9,6786.629860191135
3378.0514285714285,0.9871428571428572,2270.1880952380952,5039.846428571429,ring,30,10,700,60,3,6786.629860191135
3405.3585714285714,0.9757142857142858,2274.1047619047617,5102.239285714286,ring,30,10,700,60,6,6786.629860191135
3322.8185714285714,0.9914285714285714,2225.590476190476,4968.660714285715,ring,30,10,700,60,9,6786.629860191135
2806.6514285714284,0.9785714285714284,2266.8107142857143,4966.0142857142855,ring,30,10,700,80,3,6786.629860191135
2866.668571428572,0.9728571428571428,2310.3357142857144,5092.0,ring,30,10,700,80,6,6786.629860191135
2775.8728571428574,0.9914285714285714,2215.7839285714285,5016.228571428572,ring,30,10,700,80,9,6786.629860191135
5071.79,1.0,,5071.79,ring,30,10,800,0,3,6786.629860191135
5048.1275,1.0,,5048.1275,ring,30,10,800,0,6,6786.629860191135
5051.775,1.0,,5051.775,ring,30,10,800,0,9,6786.629860191135
4517.18,0.99375,2273.41875,5078.1203125,ring,30,10,800,20,3,6786.629860191135
4509.83125,0.99125,2243.325,5076.4578125,ring,30,10,800,20,6,6786.629860191135
4466.5675,0.9975,2209.15625,5030.9203125,ring,30,10,800,20,9,6786.629860191135
3929.4225,0.99125,2281.8,5027.8375,ring,30,10,800,40,3,6786.629860191135
3959.5675,0.98125,2290.21875,5072.466666666666,ring,30,10,800,40,6,6786.629860191135
3889.28875,0.99375,2200.575,5015.097916666667,ring,30,10,800,40,9,6786.629860191135
3368.73625,0.9825,2274.6041666666665,5009.934375,ring,30,10,800,60,3,6786.629860191135
3415.0775,0.9775,2323.6875,5052.1625,ring,30,10,800,60,6,6786.629860191135
3310.08875,0.9925,2213.54375,4954.90625,ring,30,10,800,60,9,6786.629860191135
2830.65125,0.98,2274.9640625,5053.4,ring,30,10,800,80,3,6786.629860191135
2869.22125,0.97,2318.153125,5073.49375,ring,30,10,800,80,6,6786.629860191135
2785.80375,0.98875,2222.7171875,5038.15,ring,30,10,800,80,9,6786.629860191135
5065.605555555556,1.0,,5065.605555555556,ring,30,10,900,0,3,6786.629860191135
5047.424444444445,1.0,,5047.424444444445,ring,30,10,900,0,6,6786.629860191135
5033.136666666666,1.0,,5033.136666666666,ring,30,10,900,0,9,6786.629860191135
4505.086666666667,0.9944444444444444,2317.45,5051.995833333333,ring,30,10,900,20,3,6786.629860191135
4508.166666666667,0.9911111111111112,2306.411111111111,5058.605555555556,ring,30,10,900,20,6,6786.629860191135
4459.43,0.9966666666666668,2189.5777777777776,5026.893055555555,ring,30,10,900,20,9,6786.629860191135
3943.963333333333,0.9933333333333332,2278.1027777777776,5054.537037037037,ring,30,10,900,40,3,6786.629860191135
3970.0022222222224,0.9844444444444445,2291.152777777778,5089.235185185185,ring,30,10,900,40,6,6786.629860191135
3884.9177777777777,0.9933333333333332,2219.1944444444443,4995.4,ring,30,10,900,40,9,6786.629860191135
3383.6222222222223,0.9877777777777778,2284.883333333333,5031.730555555556,ring,30,10,900,60,3,6786.629860191135
3408.818888888889,0.9788888888888888,2320.703703703704,5040.991666666667,ring,30,10,900,60,6,6786.629860191135
3332.987777777778,0.99,2230.938888888889,4986.061111111111,ring,30,10,900,60,9,6786.629860191135
2841.531111111111,0.9788888888888888,2285.0,5067.655555555555,ring,30,10,900,80,3,6786.629860191135
2863.197777777778,0.9722222222222222,2317.204166666667,5047.172222222222,ring,30,10,900,80,6,6786.629860191135
2773.8922222222222,0.9844444444444445,2213.648611111111,5014.866666666667,ring,30,10,900,80,9,6786.629860191135
5074.919,1.0,,5074.919,ring,30,10,1000,0,3,6786.629860191135
5057.863,1.0,,5057.863,ring,30,10,1000,0,6,6786.629860191135
5031.228,1.0,,5031.228,ring,30,10,1000,0,9,6786.629860191135
4504.675,0.997,2304.265,5054.7775,ring,30,10,1000,20,3,6786.629860191135
4514.948,0.991,2297.21,5069.3825,ring,30,10,1000,20,6,6786.629860191135
4464.576,0.997,2205.555,5029.33125,ring,30,10,1000,20,9,6786.629860191135
3938.615,0.992,2278.2825,5045.503333333333,ring,30,10,1000,40,3,6786.629860191135
3981.013,0.985,2327.535,5083.331666666667,ring,30,10,1000,40,6,6786.629860191135
3875.745,0.994,2221.6525,4978.473333333333,ring,30,10,1000,40,9,6786.629860191135
3391.737,0.987,2287.518333333333,5048.065,ring,30,10,1000,60,3,6786.629860191135
3418.794,0.98,2325.225,5059.1475,ring,30,10,1000,60,6,6786.629860191135
3332.664,0.992,2211.305,5014.7025,ring,30,10,1000,60,9,6786.629860191135
2839.011,0.98,2282.30375,5065.84,ring,30,10,1000,80,3,6786.629860191135
2859.932,0.97,2316.1725,5034.97,ring,30,10,1000,80,6,6786.629860191135
2783.345,0.985,2206.02875,5092.61,ring,30,10,1000,80,9,6786.629860191135
4079.93,1.0,,4079.93,diagonal,10,10,100,0,3,9254.495263897003
3986.52,1.0,,3986.52,diagonal,10,10,100,0,6,9254.495263897003
4026.4,1.0,,4026.4,diagonal,10,10,100,0,9,9254.495263897003
3722.94,0.98,2354.95,4064.9375,diagonal,10,10,100,20,3,9254.495263897003
3631.25,0.99,2253.55,3975.675,diagonal,10,10,100,20,6,9254.495263897003
3632.15,0.98,1942.35,4054.6,diagonal,10,10,100,20,9,9254.495263897003
3322.39,0.96,2237.15,4045.883333333333,diagonal,10,10,100,40,3,9254.495263897003
3300.99,0.98,2217.45,4023.35,diagonal,10,10,100,40,6,9254.495263897003
3253.08,0.98,2044.8,4058.6,diagonal,10,10,100,40,9,9254.495263897003
2976.45,0.93,2287.2,4010.325,diagonal,10,10,100,60,3,9254.495263897003
2923.43,0.95,2173.6,4048.175,diagonal,10,10,100,60,6,9254.495263897003
2900.0,0.95,2120.7833333333333,4068.825,diagonal,10,10,100,60,9,9254.495263897003
2635.78,0.91,2274.8625,4079.45,diagonal,10,10,100,80,3,9254.495263897003
2584.92,0.92,2245.8125,3941.35,diagonal,10,10,100,80,6,9254.495263897003
2490.72,0.94,2093.95,4077.8,diagonal,10,10,100,80,9,9254.495263897003
4061.65,1.0,,4061.65,diagonal,10,10,200,0,3,9254.495263897003
4049.705,1.0,,4049.705,diagonal,10,10,200,0,6,9254.495263897003
4075.39,1.0,,4075.39,diagonal,10,10,200,0,9,9254.495263897003
3689.665,0.985,2228.05,4055.06875,diagonal,10,10,200,20,3,9254.495263897003
3666.92,0.995,2231.55,4025.7625,diagonal,10,10,200,20,6,9254.495263897003
3676.07,0.99,2046.75,4083.4,diagonal,10,10,200,20,9,9254.495263897003
3299.24,0.965,2232.0,4010.733333333333,diagonal,10,10,200,40,3,9254.495263897003
3314.655,0.965,2234.8875,4034.5,diagonal,10,10,200,40,6,9254.495263897003
3288.845,0.975,2159.1625,4041.9666666666662,diagonal,10,10,200,40,9,9254.495263897003
